RO_161,Could I get you?
RO_162,What?
RO_163,She's not like anyone I've ever met.
RO_164,People do things all the time without realizing.
RO_165,"Yeah, what am I doing?"
RO_166, You're trying to make love to me.
RO_167,I'm trying to make love to you?
RO_168,We're you?
RO_169,What kind of a question is that?
RO_170,She's a beautiful woman.
RO_171,She's sleeping with my father.
RO_172,You're being really obvious.
RO_173,You're an innocent Thomas and you've got no idea how the world works.
RO_174,I know some things.
RO_175,Like what?
RO_176,Did you sleep with her?
RO_177,Why do you care?
RO_178,In life what is it that you want?
RO_179,Is there anything I should know? Anything you want to tell me.
RO_180,You want something more here.
RO_181,Something more what?
RO_182,Provocative.
RO_183,Things have gotten messy.
RO_184," You are just like them. They won, Thomas."
RO_185,"I want to bail, but I can't."
RO_186,"But then you know, the only way out is truth."
RO_187,It's as random as it is deliberate. Funny as it is tragic.
RO_188,Yours is no exception.
